823680,820238,0.00419634,0.00417881,0.995821
823680,822240,0.00175131,0.00174825,0.998252
823680,820929,0.00335108,0.00333989,0.99666
823680,821701,0.00240842,0.00240263,0.997597
823680,821412,0.0027611,0.0027535,0.997247
823680,820767,0.00354912,0.00353657,0.996463
823680,822254,0.00173426,0.00173125,0.998269
823680,821477,0.00268175,0.00267458,0.997325
823680,822518,0.00141274,0.00141074,0.998589
823680,822789,0.0010829,0.00108173,0.998918
