,x,y,z,lat,lng,elevation
155,509.1259648243431,1692.028509818017,1.5,-22.818822,-47.0693229999999,599.0
156,461.261934267648,1517.116796448827,1.5,-22.820395,-47.069813,599.0
157,640.4425906518591,1436.660806175321,1.5,-22.8211439999999,-47.068079,606.0
158,484.5420160833746,1475.239795841277,1.5,-22.820776,-47.0695919999999,596.0
159,517.0624343188247,1506.711103443988,1.5,-22.8204959999999,-47.069271,599.0
160,522.5275736842887,1380.510115601122,1.5,-22.821636,-47.0692349999999,604.0
161,575.0151202183333,1899.75872119423,1.5,-22.816955,-47.068653,600.0
162,575.0151202183333,1899.75872119423,1.5,-22.816955,-47.068653,600.0
163,606.436020379886,1870.512532269582,1.5,-22.817223,-47.068351,597.0
164,419.5240193662466,2011.340514501557,1.5,-22.8159279999999,-47.070152,591.0
165,336.1939714722103,1802.589541049674,1.5,-22.817802,-47.0709919999999,598.0
166,137.6560909330146,2025.33175445348,1.5,-22.8157659999999,-47.072895,586.0
167,129.6645004276652,2111.841715828516,1.5,-22.814984,-47.072961,581.0
168,198.6564932296751,2156.785539885983,1.5,-22.814587,-47.072283,592.0
169,240.6807933592936,2257.511080385186,1.5,-22.813683,-47.07186,583.0
170,106.9208961109398,2312.90231059771,1.5,-22.813166,-47.073155,576.0
171,915.8275905585616,1922.030291976407,1.5,-22.816797,-47.065331,591.0
172,915.8275905585616,1922.030291976407,1.5,-22.816797,-47.065331,591.0
173,931.5002687958768,2078.988226807676,1.5,-22.8153819999999,-47.0651569999999,603.0
174,992.589039905346,1896.075837433338,1.5,-22.817041,-47.064587,595.0
175,958.6565950885416,1899.367595275864,1.5,-22.8170069999999,-47.064917,595.0
176,1023.597279061214,1896.287752596661,1.5,-22.817043,-47.064285,597.0
177,1049.394311317941,1894.654463629238,1.5,-22.817061,-47.0640339999999,599.0
178,931.8858989721048,1977.971887310967,1.5,-22.816294,-47.065167,600.0
179,896.2298177449848,2009.04255893454,1.5,-22.816009,-47.06551,594.0
180,896.2298177449848,2009.04255893454,1.5,-22.816009,-47.06551,594.0
181,896.2298177449848,2009.04255893454,1.5,-22.816009,-47.06551,594.0
182,1037.233132582391,2096.195527120493,1.5,-22.81524,-47.0641249999999,602.0
183,1037.233132582391,2096.195527120493,1.5,-22.81524,-47.0641249999999,602.0
184,1052.051250078541,2049.879481747746,1.5,-22.81566,-47.0639869999999,598.0
185,1044.505994881853,2038.697099851444,1.5,-22.81576,-47.064062,601.0
186,1066.867246320413,2018.406491415575,1.5,-22.8159459999999,-47.063847,600.0
187,885.2019512838451,2078.008477061056,1.5,-22.8153849999999,-47.0656079999999,599.0
188,885.2019512838451,2078.008477061056,1.5,-22.8153849999999,-47.0656079999999,599.0
189,962.0201043747364,2239.033654294908,1.5,-22.8139409999999,-47.064838,599.0
190,917.695245528419,2162.979964669794,1.5,-22.8146219999999,-47.06528,601.0
191,970.8420024053194,2195.624607805163,1.5,-22.814334,-47.064758,599.0
192,1008.75649949885,2157.274528895505,1.5,-22.8146849999999,-47.0643939999999,604.0
193,844.5692072795937,2053.735474772751,1.5,-22.815599,-47.066007,597.0
194,1338.491600340349,1281.485993602313,1.5,-22.8226329999999,-47.061302,607.0
195,1486.134595625103,1576.863168977201,1.5,-22.819985,-47.0598239999999,636.0
196,1508.843334252713,1575.739920391701,1.5,-22.8199979999999,-47.059603,635.0
197,1547.041286511347,1708.309382377192,1.5,-22.8188059999999,-47.0592129999999,639.0
198,1524.94705940038,1665.355179881677,1.5,-22.8191909999999,-47.059434,642.0
199,1617.06308487663,1723.685597602278,1.5,-22.818676,-47.058529,647.0
200,938.2974622094772,1695.71017630212,1.5,-22.818843,-47.065143,589.0
201,871.7987163852667,1722.140151200816,1.5,-22.818596,-47.0657869999999,587.0
202,834.8323888449813,1736.798422370106,1.5,-22.818459,-47.0661449999999,586.0
203,841.2605406926014,1805.787010968663,1.5,-22.8178369999999,-47.066073,586.0
204,949.5473487087291,1875.20325729996,1.5,-22.817224,-47.065009,596.0
205,949.5473487087291,1875.20325729996,1.5,-22.817224,-47.065009,596.0
206,1000.062561194063,1882.998752770945,1.5,-22.8171599999999,-47.064516,595.0
207,1000.062561194063,1882.998752770945,1.5,-22.8171599999999,-47.064516,595.0
208,1061.646646523848,1884.967222601175,1.5,-22.81715,-47.0639159999999,601.0
209,1184.016670412035,1887.230721551925,1.5,-22.817145,-47.0627239999999,615.0
210,1184.016670412035,1887.230721551925,1.5,-22.817145,-47.0627239999999,615.0
211,1193.937979983923,1985.621638985351,1.5,-22.8162579999999,-47.0626139999999,620.0
212,1174.588119915919,2099.111435077153,1.5,-22.815231,-47.062787,611.0
213,1161.156080061512,2141.791540395468,1.5,-22.8148439999999,-47.062912,611.0
214,1125.953460797435,2221.275249417871,1.5,-22.8141219999999,-47.0632439999999,602.0
215,1088.425162612461,2283.446401019581,1.5,-22.8135559999999,-47.0636009999999,605.0
216,1412.147655316803,1551.350947216153,1.5,-22.8202059999999,-47.060548,627.0
217,1383.601929243712,1404.183385932818,1.5,-22.8215309999999,-47.060846,617.0
218,1465.737620106083,1662.535484094173,1.5,-22.8192089999999,-47.060011,639.0
219,1440.124449298019,1695.18736531958,1.5,-22.818911,-47.060256,639.0
220,1437.947555209394,1637.77857603319,1.5,-22.819429,-47.060285,640.0
221,1182.124069049896,1713.961097192019,1.5,-22.818709,-47.062766,609.0
222,1387.150517165952,1790.042006032541,1.5,-22.818048,-47.060759,631.0
223,1120.239500177791,1197.132720594294,1.5,-22.823367,-47.063439,600.0
224,1096.584517004259,1229.257556062192,1.5,-22.823074,-47.063665,598.0
225,1038.197366496315,1336.663142653182,1.5,-22.8220969999999,-47.064219,594.0
226,982.5095807599135,1390.493880113587,1.5,-22.821604,-47.0647539999999,596.0
227,920.8049840918976,1448.671070598066,1.5,-22.821071,-47.065347,598.0
228,924.272626389924,1509.088962148875,1.5,-22.820526,-47.065305,596.0
229,1098.733082610357,1281.238450517878,1.5,-22.822605,-47.063637,596.0
230,982.5327326192636,1080.450331285596,1.5,-22.824403,-47.0647959999999,612.0
231,980.367379029398,1051.730737155303,1.5,-22.8246619999999,-47.0648209999999,612.0
232,1153.281735132274,699.0212301388383,1.5,-22.827868,-47.063185,629.0
233,1093.537629792234,668.610640514642,1.5,-22.828135,-47.063771,627.0
234,1210.822153318499,644.6621535476297,1.5,-22.828366,-47.062632,634.0
235,1210.822153318499,644.6621535476297,1.5,-22.828366,-47.062632,634.0
236,1210.822153318499,644.6621535476297,1.5,-22.828366,-47.062632,634.0
237,1138.64077047247,585.831715464592,1.5,-22.8288879999999,-47.063343,634.0
238,1077.104898362304,573.451401937753,1.5,-22.828992,-47.0639439999999,630.0
239,1111.009585877648,571.9315769849345,1.5,-22.82901,-47.063614,632.0
240,1065.239650793723,614.2702260389924,1.5,-22.8286219999999,-47.0640539999999,631.0
241,1059.956570692244,624.9409987833351,1.5,-22.828525,-47.064104,631.0
242,1064.68545743695,631.8748339954764,1.5,-22.8284629999999,-47.0640569999999,630.0
243,1023.6241050674,579.7927777320147,1.5,-22.828928,-47.0644639999999,629.0
244,1019.617808485345,587.2690774137154,1.5,-22.82886,-47.0645019999999,630.0
245,1206.480060390197,543.9120514895767,1.5,-22.8292749999999,-47.062688,640.0
246,1206.480060390197,543.9120514895767,1.5,-22.8292749999999,-47.062688,640.0
247,853.8622054501902,2292.352148970589,1.5,-22.8134459999999,-47.065884,592.0
248,846.5886443498894,2298.453506313264,1.5,-22.81339,-47.065954,591.0
249,693.3551571208518,2292.654083501548,1.5,-22.8134229999999,-47.067447,581.0
250,642.6985064957989,2214.184693301097,1.5,-22.8141249999999,-47.0679509999999,575.0
251,631.1675916357199,2296.9896897953,1.5,-22.8133759999999,-47.068052,579.0
252,663.2134306136286,2377.192431570962,1.5,-22.8126559999999,-47.067729,583.0
253,729.56656652526,2390.748853396624,1.5,-22.812542,-47.067081,590.0
254,734.772942282143,2297.553762700409,1.5,-22.8133839999999,-47.067043,584.0
255,734.772942282143,2297.553762700409,1.5,-22.8133839999999,-47.067043,584.0
256,626.9292701801751,2276.991817502305,1.5,-22.8135559999999,-47.068096,578.0
257,611.0002785134129,2387.870709056035,1.5,-22.812553,-47.068236,582.0
258,627.7437247799244,2365.508139522746,1.5,-22.812757,-47.068076,581.0
259,627.7437247799244,2365.508139522746,1.5,-22.812757,-47.068076,581.0
260,401.0670665425714,2273.163116972893,1.5,-22.8135619999999,-47.070296,578.0
261,437.6420304342173,2271.903404791839,1.5,-22.813578,-47.06994,577.0
262,905.2263434312772,1710.866157040931,1.5,-22.818702,-47.065463,587.0
263,816.1125354657415,1548.228225130588,1.5,-22.8201589999999,-47.0663529999999,603.0
264,860.3780667186365,1554.939914467745,1.5,-22.820104,-47.0659209999999,602.0
265,885.4540085838526,1656.201761867851,1.5,-22.8191929999999,-47.065663,591.0
266,871.0301684886217,1637.612248045392,1.5,-22.819359,-47.065806,591.0
267,871.0301684886217,1637.612248045392,1.5,-22.819359,-47.065806,591.0
268,887.2669210749445,1614.688548989594,1.5,-22.8195679999999,-47.0656509999999,596.0
269,885.4540085838526,1656.201761867851,1.5,-22.8191929999999,-47.065663,591.0
270,833.4585318000172,1673.529785741121,1.5,-22.8190299999999,-47.066167,590.0
271,871.0301684886217,1637.612248045392,1.5,-22.819359,-47.065806,591.0
272,833.4585318000172,1673.529785741121,1.5,-22.8190299999999,-47.066167,590.0
273,702.8487145063118,1423.799281537533,1.5,-22.821268,-47.067473,602.0
274,871.9319477276877,2344.00189091824,1.5,-22.812982,-47.0657009999999,592.0
275,872.6475341408513,2344.233437177725,1.5,-22.81298,-47.065694,592.0
276,939.2346356407506,2296.979812646285,1.5,-22.813415,-47.065052,595.0
277,1185.839749129547,764.497905173339,1.5,-22.827281,-47.0628589999999,620.0
278,1248.596453874954,638.100684447214,1.5,-22.82843,-47.062265,635.0
279,1226.226219820033,504.8648166488856,1.5,-22.82963,-47.0625009999999,641.0
280,1196.749876405112,505.4498446378857,1.5,-22.829621,-47.062788,641.0
281,1086.774851362396,498.706398691982,1.5,-22.829668,-47.06386,635.0
282,1121.22731667757,480.0249496847391,1.5,-22.8298409999999,-47.063527,638.0
283,1081.931412497303,499.9679111046717,1.5,-22.8296559999999,-47.063907,634.0
284,1250.447766072815,410.0522942636162,1.5,-22.8304889999999,-47.0622779999999,638.0
285,1192.697496548994,361.9467359976843,1.5,-22.8309159999999,-47.062847,641.0
286,1431.716893455945,494.9962419699878,1.5,-22.8297449999999,-47.0605009999999,638.0
287,1432.839703595382,583.738127220422,1.5,-22.828944,-47.0604779999999,629.0
288,1311.227677803196,307.4427504520863,1.5,-22.831423,-47.0617,648.0
289,1209.164917864313,1807.052684074268,1.5,-22.817872,-47.06249,621.0
290,1203.548874647007,1819.491178988479,1.5,-22.817759,-47.0625429999999,620.0
291,1203.385305615724,1816.498123810627,1.5,-22.817786,-47.0625449999999,620.0
292,1203.232563873869,1812.729834821075,1.5,-22.81782,-47.0625469999999,620.0
293,1362.195139485179,1996.278248675168,1.5,-22.816183,-47.0609739999999,627.0
294,1274.863972043269,2021.75469581876,1.5,-22.815942,-47.061821,623.0
295,1267.309290255129,1974.461541105062,1.5,-22.816368,-47.061901,626.0
296,1249.746858909377,1952.616339189932,1.5,-22.816563,-47.0620749999999,626.0
297,1202.991637707222,2124.098877480254,1.5,-22.815009,-47.062507,614.0
298,1223.308792264666,2309.034869208932,1.5,-22.813342,-47.062284,613.0
299,1119.418142014591,2277.454753665254,1.5,-22.813614,-47.0633,601.0
300,1554.375848074502,2102.860193610191,1.5,-22.8152449999999,-47.059088,640.0
301,1532.949925634312,2166.585964823142,1.5,-22.8146669999999,-47.059288,639.0
302,1543.488337849616,2235.631212295033,1.5,-22.814045,-47.059176,634.0
303,1405.041774763027,2215.202017290518,1.5,-22.8142119999999,-47.060527,624.0
304,1431.272023523401,585.7100916672498,1.5,-22.828926,-47.060493,629.0
305,1189.777981416206,1548.279565205798,1.5,-22.8202057,-47.062714,599.0
306,1065.492397265392,1624.491365393624,1.5,-22.8195019999999,-47.063914,587.0
307,1064.024141305475,1626.686232294887,1.5,-22.8194819999999,-47.063928,587.0
308,1132.333256229409,1544.120708488859,1.5,-22.820236,-47.063274,595.0
309,1135.695861738757,1538.629224136472,1.5,-22.820286,-47.0632419999999,595.0
310,1228.760839023453,1506.809261528775,1.5,-22.8205849999999,-47.0623399999999,604.0
311,1170.759173404309,1505.777530414984,1.5,-22.8205869999999,-47.0629049999999,599.0
312,1149.951555131411,1510.471447819844,1.5,-22.8205419999999,-47.0631069999999,597.0
313,1279.232597606373,1282.320121943951,1.5,-22.822618,-47.061879,600.0
314,1213.643260053534,1309.982545165345,1.5,-22.8223599999999,-47.062514,593.0
315,1525.675250234897,1915.038821669295,1.5,-22.8169369999999,-47.0593929999999,641.0
316,1532.516595661815,1976.721808124334,1.5,-22.816381,-47.059318,641.0
317,1626.840257207572,1803.13249256555,1.5,-22.81796,-47.0584229999999,644.0
318,1653.456907174434,1845.817214364186,1.5,-22.817578,-47.0581579999999,648.0
319,1715.960690526583,2098.687452659011,1.5,-22.815303,-47.057515,660.0
320,1824.260611051985,2241.315239379182,1.5,-22.8140289999999,-47.056441,655.0
