333331,192625,0.730466,0.422121,0.577879
333335,190320,0.751445,0.429043,0.570957
333331,195792,0.702475,0.41262,0.58738
333332,195574,0.704378,0.413276,0.586724
333329,196265,0.698362,0.411197,0.588803
333338,192355,0.732931,0.422943,0.577057
333335,200037,0.666367,0.399892,0.600108
333336,193995,0.718271,0.41802,0.58198
333333,196599,0.695497,0.410202,0.589798
333336,195967,0.70098,0.412104,0.587896
