500,0,-67.8049,177.386
500,1,-97.3395,1409.33
500,2,-83.1893,522.123
500,3,-85.8456,629.109
500,4,-98.7812,1559.37
500,5,-92.954,1036
500,6,-99.3265,1620.19
500,7,-93.6757,1089.82
500,8,-97.0408,1380.1
500,9,-94.8474,1183.21
500,10,-97.121,1387.88
500,11,-96.4544,1324.46
500,12,-97.3935,1414.68
500,13,-98.7392,1554.78
500,14,-97.5403,1429.33
500,15,-100.745,1789.73
500,16,-98.7742,1558.6
500,17,-101.367,1869.65
500,18,-83.3641,528.566
500,19,-81.8025,473.704
500,20,-94.7387,1174.22
500,21,-94.0489,1118.74
500,22,-92.2321,984.824
500,23,-92.0274,970.78
500,24,-92.1718,980.668
500,25,-97.3842,1413.76
500,26,-94.8353,1182.21
500,27,-97.6691,1442.3
500,28,-95.9016,1274.06
500,29,-96.7583,1353.01
500,30,-87.9899,731.262
500,31,-94.7657,1176.45
500,32,-91.0687,907.617
500,33,-92.24,985.375
500,34,-95.6508,1251.84
500,35,-94.5825,1161.42
500,36,-92.9431,1035.21
500,37,-94.0298,1117.24
500,38,-97.8545,1461.19
500,39,-94.0866,1121.7
500,40,-82.0156,480.843
500,41,-98.3656,1514.55
500,42,-95.4807,1236.98
500,43,-94.9466,1191.48
500,44,-97.7737,1452.93
500,45,-102.009,1955.72
500,46,-98.1254,1489.24
500,47,-93.3873,1067.99
500,48,-93.3795,1067.4
500,49,-93.3717,1066.82
500,50,-93.3639,1066.24
500,51,-92.424,998.175
500,52,-94.1344,1125.47
500,53,-94.1263,1124.83
500,54,-86.528,659.967
500,55,-85.1151,597.671
500,56,-85.0997,597.024
500,57,-79.8354,412.628
500,58,-82.3273,491.476
500,59,-82.3069,490.773
500,60,-83.6517,539.342
500,61,-83.6332,538.64
500,62,-85.56,616.626
500,63,-85.5518,616.269
500,64,-85.2345,602.698
500,65,-85.2254,602.317
500,66,-84.8528,586.77
500,67,-84.8434,586.383
500,68,-83.6017,537.454
500,69,-83.5844,536.802
500,70,-84.3086,564.784
500,71,-84.2916,564.113
500,72,-51.5176,56.565
500,73,-51.627,57.0009
500,74,-68.626,187.907
500,75,-71.9646,237.514
500,76,-88.3768,751.388
500,77,-88.3705,751.06
500,78,-90.3283,861.667
500,79,-88.126,738.282
500,80,-88.1177,737.852
500,81,-88.1094,737.421
500,82,-87.0849,686.269
500,83,-87.0713,685.615
500,84,-93.8633,1104.26
500,85,-93.8543,1103.57
500,86,-93.8453,1102.87
500,87,-93.8363,1102.17
500,88,-96.7338,1350.68
500,89,-96.7265,1349.99
500,90,-90.6158,879.227
500,91,-90.6045,878.529
500,92,-90.1398,850.342
500,93,-90.1279,849.636
500,94,-85.3833,609.027
500,95,-85.3696,608.44
500,96,-85.5909,617.964
500,97,-85.5788,617.441
500,98,-93.8443,1102.79
500,99,-93.8394,1102.41
500,100,-93.8346,1102.04
500,101,-93.8298,1101.67
500,102,-94.6352,1165.72
500,103,-94.6304,1165.33
500,104,-98.612,1540.97
500,105,-98.6067,1540.4
500,106,-98.6015,1539.83
500,107,-98.5962,1539.26
500,108,-98.5909,1538.69
500,109,-98.3072,1508.35
500,110,-98.3017,1507.78
500,111,-97.7225,1447.72
500,112,-97.717,1447.16
500,113,-98.3759,1515.64
500,114,-98.3709,1515.11
500,115,-98.366,1514.59
500,116,-98.361,1514.06
500,117,-96.6962,1347.12
500,118,-96.6913,1346.66
500,119,-96.6865,1346.2
500,120,-96.6816,1345.74
500,121,-95.721,1258.02
500,122,-95.7158,1257.56
500,123,-94.1068,1123.29
500,124,-94.101,1122.83
500,125,-94.0951,1122.37
500,126,-94.0892,1121.91
500,127,-92.38,995.103
500,128,-92.373,994.609
500,129,-92.3659,994.115
500,130,-91.2115,916.762
500,131,-91.203,916.215
500,132,-91.1945,915.669
500,133,-90.727,886.116
500,134,-90.7179,885.549
500,135,-90.6126,879.033
500,136,-90.6026,878.412
500,137,-90.5925,877.792
500,138,-90.5824,877.171
500,139,-88.0434,734.015
500,140,-90.6869,883.623
500,141,-90.6759,882.942
500,142,-91.4973,935.333
500,143,-91.4874,934.682
500,144,-91.0137,904.121
500,145,-91.0037,903.49
500,146,-90.9937,902.858
500,147,-93.0859,1045.63
500,148,-93.0767,1044.96
500,149,-93.0676,1044.29
500,150,-93.0584,1043.62
500,151,-93.8821,1105.72
500,152,-93.8733,1105.04
500,153,-93.8646,1104.36
500,154,-94.5779,1161.05
500,155,-94.5696,1160.37
500,156,-96.7808,1355.14
500,157,-96.7737,1354.47
500,158,-97.6204,1437.38
500,159,-97.6138,1436.72
500,160,-97.4333,1418.64
500,161,-97.4267,1417.98
500,162,-97.1218,1387.96
500,163,-97.1152,1387.32
500,164,-96.9508,1371.41
500,165,-96.9443,1370.78
500,166,-96.9378,1370.16
500,167,-96.9313,1369.53
500,168,-93.1058,1047.1
500,169,-93.0962,1046.39
500,170,-93.5941,1083.6
500,171,-93.585,1082.91
500,172,-95.2385,1216.14
500,173,-95.2305,1215.45
500,174,-94.3476,1142.44
500,175,-94.3388,1141.73
500,176,-96.5318,1331.67
500,177,-96.5244,1330.98
500,178,-97.9538,1471.41
500,179,-97.947,1470.71
500,180,-97.705,1445.94
500,181,-97.698,1445.23
500,182,-96.2989,1310.08
500,183,-96.2912,1309.38
500,184,-95.1296,1206.87
500,185,-95.1212,1206.17
500,186,-95.7894,1264.07
500,187,-95.7815,1263.37
500,188,-100.13,1714.22
500,189,-100.125,1713.53
500,190,-100.893,1808.52
500,191,-100.889,1807.91
500,192,-100.884,1807.31
500,193,-99.9618,1694.06
500,194,-99.9566,1693.45
500,195,-100.302,1734.99
500,196,-100.297,1734.35
500,197,-100.291,1733.71
500,198,-100.403,1747.39
500,199,-100.398,1746.71
500,200,-100.392,1746.04
500,201,-99.5643,1647.46
500,202,-99.5586,1646.8
500,203,-99.1651,1601.95
500,204,-99.1593,1601.29
500,205,-99.1534,1600.64
500,206,-98.3782,1515.88
500,207,-98.3721,1515.24
500,208,-98.3661,1514.6
500,209,-97.8268,1458.36
500,210,-97.8205,1457.71
500,211,-97.8142,1457.06
500,212,-99.7512,1669.21
500,213,-99.7452,1668.51
500,214,-97.755,1451.02
500,215,-97.7491,1450.42
500,216,-97.7432,1449.82
500,217,-99.1299,1598
500,218,-96.4559,1324.6
500,219,-98.8331,1565.06
500,220,-98.8274,1564.44
500,221,-77.4555,349.163
500,222,-85.2428,603.051
500,223,-93.2991,1061.39
500,224,-101.683,1911.52
500,225,-103.255,2134.45
500,226,-87.8605,724.654
500,227,-99.6933,1662.44
500,228,-105.289,2462
500,229,-90.8161,891.671
500,230,-94.3786,1144.92
500,231,-70.9863,221.756
500,232,-90.6888,883.741
500,233,-70.9307,220.892
500,234,-81.3122,457.685
500,235,-94.979,1194.19
500,236,-101.392,1872.91
500,237,-87.5529,709.179
500,238,-88.2735,745.964
500,239,-80.2728,425.488
500,240,-99.772,1671.65
500,241,-101.01,1823.42
500,242,-98.1324,1489.97
500,243,-85.1111,597.505
500,244,-104.941,2402.63
500,245,-98.6651,1546.72
500,246,-99.0075,1584.33
500,247,-105.886,2567.35
500,248,-87.2815,695.802
500,249,-80.701,438.468
500,250,-99.19,1604.75
500,251,-104.36,2306.58
500,252,-100.945,1815.13
500,253,-96.6492,1342.69
500,254,-95.882,1272.31
500,255,-89.7846,829.408
500,256,-85.8728,630.311
500,257,-92.1211,977.185
500,258,-100.304,1735.28
500,259,-101.97,1950.4
500,260,-103.043,2103.03
500,261,-75.5017,304.428
500,262,-101.688,1912.24
500,263,-67.6455,175.412
500,264,-91.7299,950.725
500,265,-99.6509,1657.51
500,266,-99.7253,1666.18
500,267,-104.305,2297.68
500,268,-97.8234,1458.01
500,269,-99.7701,1671.43
500,270,-103.491,2170.06
500,271,-100.558,1766.4
500,272,-103.597,2186.26
500,273,-95.3608,1226.61
500,274,-96.1461,1296.11
500,275,-103.65,2194.46
500,276,-99.022,1585.95
500,277,-77.1062,340.71
500,278,-105.513,2500.99
500,279,-103.091,2110.04
500,280,-95.8907,1273.09
500,281,-94.572,1160.56
500,282,-103.068,2106.67
500,283,-99.9571,1693.51
500,284,-103.32,2144.27
500,285,-92.8709,1029.98
500,286,-85.8078,627.442
500,287,-102.574,2034.88
500,288,-90.174,852.389
500,289,-99.1351,1598.58
500,290,-100.985,1820.2
500,291,-99.7006,1663.3
500,292,-93.3573,1065.74
500,293,-95.3095,1222.21
500,294,-95.0561,1200.67
500,295,-94.6962,1170.73
500,296,-101.091,1833.78
500,297,-99.9856,1696.89
500,298,-97.6534,1440.71
500,299,-89.1838,795.172
500,300,-83.3265,527.172
500,301,-72.5872,248.12
500,302,-103.431,2161.08
500,303,-97.295,1404.93
500,304,-87.6343,713.244
500,305,-96.3504,1314.83
500,306,-81.3198,457.928
500,307,-103.471,2167.06
500,308,-96.6619,1343.88
500,309,-85.3348,606.959
500,310,-105.966,2581.67
500,311,-93.3913,1068.28
500,312,-89.3123,802.372
500,313,-100.477,1756.43
500,314,-90.9797,901.966
500,315,-98.7339,1554.21
500,316,-89.5984,818.643
500,317,-102.813,2069.32
500,318,-104.897,2395.22
500,319,-101.155,1842.01
500,320,-98.2617,1503.55
500,321,-98.6376,1543.73
500,322,-85.3458,607.427
500,323,-80.9901,447.456
500,324,-101.887,1939.11
500,325,-100.595,1771.01
500,326,-103.477,2168.06
500,327,-86.3203,650.417
500,328,-98.4852,1527.31
500,329,-91.8868,961.249
500,330,-100.069,1706.81
500,331,-97.6115,1436.48
500,332,-101.652,1907.33
500,333,-99.6638,1659
500,334,-77.2835,344.974
500,335,-74.2669,279.161
500,336,-103.277,2137.84
500,337,-101.802,1927.55
500,338,-96.3047,1310.61
500,339,-85.9726,634.741
500,340,-103.008,2097.81
500,341,-93.2663,1058.96
500,342,-100.613,1773.29
500,343,-97.6089,1436.22
500,344,-99.1949,1605.3
500,345,-96.7982,1356.8
500,346,-61.0372,110.323
500,347,-97.5211,1427.41
500,348,-93.0737,1044.74
500,349,-82.9696,514.134
500,350,-99.9972,1698.28
500,351,-82.037,481.563
500,352,-81.2664,456.215
500,353,-101.981,1951.99
500,354,-68.0316,180.23
500,355,-96.5617,1334.47
500,356,-90.8835,895.898
500,357,-77.1976,342.902
500,358,-93.9881,1113.98
500,359,-94.5832,1161.47
500,360,-90.46,869.665
500,361,-90.4627,869.829
500,362,-95.9102,1274.83
500,363,-96.882,1364.8
500,364,-103.186,2124.12
500,365,-100.309,1735.9
500,366,-101.704,1914.37
500,367,-76.0605,316.602
500,368,-77.6925,355.018
500,369,-78.1998,367.885
500,370,-101.569,1896.3
500,371,-73.8129,270.407
500,372,-91.0385,905.699
500,373,-86.5582,661.365
500,374,-101.706,1914.6
500,375,-104.033,2254.21
500,376,-96.4112,1320.45
500,377,-98.2947,1507.03
500,378,-102.393,2009.19
500,379,-94.4801,1153.11
500,380,-91.4293,930.877
500,381,-87.9932,731.435
500,382,-90.6754,882.912
500,383,-103.137,2116.83
500,384,-102.098,1968.09
500,385,-98.3335,1511.15
500,386,-93.0196,1040.78
500,387,-88.9904,784.45
500,388,-99.4273,1631.7
500,389,-102.56,2032.92
500,390,-102.401,2010.3
500,391,-100.333,1738.8
500,392,-59.1927,96.9288
500,393,-96.4771,1326.57
500,394,-100.24,1727.49
500,395,-102.391,2008.91
500,396,-95.9615,1279.43
500,397,-88.9458,782.001
500,398,-98.4745,1526.17
500,399,-98.9125,1573.8
500,400,-102.894,2081.02
500,401,-106.535,2686.94
500,402,-96.0192,1284.62
500,403,-101.121,1837.59
500,404,-102.01,1955.93
500,405,-103.636,2192.27
500,406,-82.3198,491.215
500,407,-100.357,1741.68
500,408,-81.2664,456.216
500,409,-73.2198,259.383
500,410,-79.4394,401.32
500,411,-70.7566,218.21
500,412,-98.6585,1546
500,413,-73.5492,265.449
500,414,-94.0312,1117.35
500,415,-105.619,2519.55
500,416,-77.539,351.216
500,417,-99.139,1599.02
500,418,-96.5661,1334.88
500,419,-103.5,2171.48
500,420,-74.1775,277.414
500,421,-55.5099,74.8544
500,422,-102.091,1967.13
500,423,-92.8546,1028.8
500,424,-101.62,1903.18
500,425,-96.1894,1300.05
500,426,-104.075,2260.85
500,427,-97.9405,1470.04
500,428,-99.6397,1656.2
500,429,-99.2632,1613.02
500,430,-106.204,2625.26
500,431,-95.9602,1279.31
500,432,-75.2598,299.304
500,433,-93.9287,1109.34
500,434,-103.645,2193.64
500,435,-90.5337,874.176
500,436,-76.5156,326.877
500,437,-79.8976,414.432
500,438,-98.0489,1481.26
500,439,-93.5045,1076.81
