0,-3176.87,-2830.4,1,12,50,2500,2500,10,7787.18
1,-2744.28,3759.57,1,12,50,2500,2500,10,5393.42
2,-1696.79,-1873.62,1,12,50,2500,2500,10,6061.5
3,-475.672,2732.26,1,11,50,2500,2500,10,2984.74
4,-3553.06,77.4385,1,12,50,2500,2500,10,6519.85
5,4507.03,-1078.06,1,12,50,2500,2500,10,4102.53
6,-778.175,-607.757,1,12,50,2500,2500,10,4517.15
7,875.054,-1396.28,1,12,50,2500,2500,10,4221.56
8,-3586.9,-28.805,1,12,50,2500,2500,10,6591.31
9,-160.504,-1610.23,1,12,50,2500,2500,10,4896.16
10,-1850.99,-860.595,1,12,50,2500,2500,10,5497.71
11,-1578.53,-1900.1,1,12,50,2500,2500,10,5999.61
12,114.785,-28.0342,1,12,50,2500,2500,10,3475.67
13,-1100.7,2450.74,1,12,50,2500,2500,10,3601.04
14,3321.95,910.704,1,8,50,2500,2500,10,1789.28
15,1636.67,512.568,1,10,50,2500,2500,10,2166.87
16,2646.38,4001.02,1,8,50,2500,2500,10,1508.17
17,4598.12,188.996,1,12,50,2500,2500,10,3121.36
18,-1198.34,1266.81,1,12,50,2500,2500,10,3898.53
19,1259.06,1360.61,1,12,50,2500,2500,10,1684.7
20,887.707,-4522.65,1,12,50,2500,2500,10,7205.36
21,1989.72,-3824.67,1,12,50,2500,2500,10,6345.23
22,-1263.9,-4398.16,1,12,50,2500,2500,10,7858.22
23,-29.1536,4357.18,1,12,50,2500,2500,10,3137.8
24,2298.91,2370.7,1,7,50,2500,2500,10,239.238
25,3266.59,703.64,1,11,50,2500,2500,10,1953.11
26,-1309.97,-4356.9,1,12,50,2500,2500,10,7844.3
27,-3430.65,2166.17,1,12,50,2500,2500,10,5940.05
28,184.696,-4548.17,1,12,50,2500,2500,10,7418.72
29,-2891.12,3192.22,1,12,50,2500,2500,10,5435.39
30,-1578.71,3827.52,1,12,50,2500,2500,10,4289.32
31,3627.2,-2641.34,1,12,50,2500,2500,10,5263.46
32,-1857.85,2674.35,1,12,50,2500,2500,10,4361.34
33,85.0163,1012.15,1,12,50,2500,2500,10,2836.53
34,2797.19,-4138.48,1,12,50,2500,2500,10,6645.14
35,1290.75,3381.41,1,7,50,2500,2500,10,1496.41
36,-1829.57,882.807,1,12,50,2500,2500,10,4621.75
37,2328.19,1694.05,1,9,50,2500,2500,10,824.112
38,-1954.32,2236.59,1,12,50,2500,2500,10,4462.11
39,1457.64,30.3772,1,12,50,2500,2500,10,2680.6
40,47.8577,-1653.45,1,12,50,2500,2500,10,4823.3
41,-1160.79,2579.19,1,12,50,2500,2500,10,3661.66
42,4272.46,-989.041,1,12,50,2500,2500,10,3913.45
43,3569.26,-3274.88,1,12,50,2500,2500,10,5873.04
44,355.977,2993.69,1,8,50,2500,2500,10,2200.15
45,2496.81,-2675.17,1,12,50,2500,2500,10,5175.18
46,1927.23,2423.86,1,7,50,2500,2500,10,577.876
47,-1559.16,-4234.16,1,12,50,2500,2500,10,7862.94
48,-695.054,-3860.79,1,12,50,2500,2500,10,7118.15
49,-1614.33,-3994.74,1,12,50,2500,2500,10,7688.26
