1,0,-41.6862,-95,23.3697
1,0,-41.6862,-96,23.3697
1,0,-50.7389,-94,39.0781
1,0,-65.159,-103,88.6335
1,0,-73.2672,-103,140.47
1,0,-78.1367,-99,185.22
1,0,-78.1367,-97,185.22
1,0,-78.7891,-100,192.21
1,0,-78.7891,-101,192.21
1,0,-78.7926,-104,192.249
1,0,-79.7413,-109,202.891
1,0,-80.9619,-97,217.454
1,0,-89.5317,-95,353.784
1,0,-89.5317,-92,353.784
1,0,-97.4852,-103,555.784
1,0,-97.4852,-112,555.784
1,0,-97.4852,-94,555.784
1,0,-99.6557,-100,628.697
1,0,-99.6557,-97,628.697
1,0,-102.081,-99,721.547
1,0,-102.265,-96,729.122
1,0,-101.905,-112,714.353
1,0,-100.1,-117,644.775
1,0,-105.283,-105,865.422
1,0,-107.742,-110,995.171
1,0,-108.502,-108,1039.05
1,0,-109.284,-114,1086.2
1,0,-109.685,-115,1111.24
1,0,-111.498,-111,1231.75
1,0,-111.79,-115,1252.38
1,0,-111.846,-112,1256.32
1,0,-112.202,-115,1282.04
1,0,-112.366,-112,1293.97
1,0,-112.279,-107,1287.64
1,0,-112.279,-109,1287.64
1,0,-112.271,-108,1287.02
1,0,-112.271,-100,1287.02
1,0,-112.231,-98,1284.11
1,0,-111.872,-94,1258.23
1,0,-111.872,-101,1258.23
1,0,-110.97,-100,1195.37
1,0,-110.017,-102,1132.37
1,0,-109.636,-106,1108.14
1,0,-109.184,-116,1080.1
1,0,-106.677,-104,936.736
1,0,-106.531,-110,929.018
1,0,-106.514,-110,928.102
1,0,-106.557,-108,930.397
1,0,-105.841,-109,893.32
1,0,-105.841,-110,893.32
1,0,-103.585,-108,785.896
1,0,-102.326,-110,731.636
1,0,-101.837,-107,711.613
1,0,-101.837,-113,711.613
1,0,-101.837,-113,711.613
1,0,-101.541,-112,699.737
1,0,-102.168,-115,725.116
1,0,-102.571,-110,741.888
1,0,-103.819,-114,796.398
1,0,-104.171,-112,812.486
1,0,-108.08,-112,1014.41
1,0,-110.644,-113,1173.45
1,0,-111.988,-110,1266.53
1,0,-114.364,-113,1449.46
1,0,-115.212,-111,1521.02
1,0,-115.212,-111,1521.02
1,0,-115.866,-110,1578.55
1,0,-115.866,-112,1578.55
1,0,-115.866,-112,1578.55
1,0,-115.841,-110,1576.33
1,0,-115.841,-110,1576.33
1,0,-115.884,-109,1580.21
1,0,-115.884,-113,1580.21
1,0,-115.928,-111,1584.1
1,0,-115.833,-109,1575.62
1,0,-115.833,-107,1575.62
1,0,-116.096,-111,1599.34
1,0,-116.124,-104,1601.81
1,0,-116.094,-109,1599.16
1,0,-116.091,-109,1598.9
1,0,-116.091,-110,1598.87
1,0,-116.091,-110,1598.87
1,0,-116.091,-109,1598.87
1,0,-116.084,-106,1598.21
1,0,-115.496,-111,1545.71
1,0,-115.102,-107,1511.53
1,0,-115.102,-112,1511.53
1,0,-115.102,-109,1511.53
1,0,-115.102,-108,1511.53
1,0,-115.096,-111,1511.05
1,0,-115.047,-112,1506.83
1,0,-114.753,-112,1481.83
1,0,-114.809,-110,1486.61
1,0,-114.79,-106,1485
1,0,-114.729,-110,1479.83
1,0,-114.829,-109,1488.26
1,0,-114.829,-106,1488.26
1,0,-114.852,-113,1490.22
1,0,-115.03,-110,1505.37
1,0,-115.021,-115,1504.61
1,0,-115.013,-111,1503.92
1,0,-114.887,-110,1493.22
1,0,-114.887,-107,1493.22
