x,y,z,lat,lng,elevation,elevation_norm
924.8530362233288,1298.745739661157,1.5,-22.822425,-47.065328,596.0,2.470588235294116
925.3530362233288,1299.245739661157,1.5,-22.822425,-47.065328,596.0,2.470588235294116
951.7150117773564,1037.373021841981,1.5,-22.824788,-47.065102,613.0,4.470588235294116
952.2150117773564,1037.873021841981,1.5,-22.824788,-47.065102,613.0,4.470588235294116
808.3171709853923,968.0185836534948,1.5,-22.825396,-47.066508,618.0,5.058823529411768
808.8171709853923,968.5185836534948,1.5,-22.825396,-47.066508,618.0,5.058823529411768
648.3299975820701,1144.782251318917,1.5,-22.82378,-47.068042,609.0,4.0
648.8299975820701,1145.282251318917,1.5,-22.82378,-47.068042,609.0,4.0
772.9714010498719,1211.770926330239,1.5,-22.823191,-47.066819,614.0,4.588235294117652
773.4714010498719,1212.270926330239,1.5,-22.823191,-47.066819,614.0,4.588235294117652
869.1943015930592,1262.410054802895,1.5,-22.822746,-47.065875,605.0,3.529411764705884
869.6943015930592,1262.910054802895,1.5,-22.822746,-47.065875,605.0,3.529411764705884
962.787995519815,1111.965040823445,1.5,-22.824116,-47.064984,611.0,4.235294117647058
963.287995519815,1112.465040823445,1.5,-22.824116,-47.064984,611.0,4.235294117647058
725.2135522243334,728.5893913432956,1.5,-22.827547,-47.06735,619.0,5.176470588235304
725.7135522243334,729.0893913432956,1.5,-22.827547,-47.06735,619.0,5.176470588235304
1262.077213367797,386.0670370459557,1.5,-22.830707,-47.062168,641.0,7.764705882352942
1262.577213367797,386.5670370459557,1.5,-22.830707,-47.062168,641.0,7.764705882352942
1263.077213367797,387.0670370459557,1.5,-22.830707,-47.062168,641.0,7.764705882352942
1257.637556180474,505.4144593859091,1.5,-22.829629,-47.062195,638.0,7.411764705882362
1258.137556180474,505.9144593859091,1.5,-22.829629,-47.062195,638.0,7.411764705882362
1090.64419911633,515.7082393337041,1.5,-22.829515,-47.06382,634.0,6.941176470588246
1091.14419911633,516.2082393337041,1.5,-22.829515,-47.06382,634.0,6.941176470588246
1091.64419911633,516.7082393337041,1.5,-22.829515,-47.06382,634.0,6.941176470588246
899.0858741856646,586.4689986817539,1.5,-22.828852,-47.065676,628.0,6.235294117647058
899.5858741856646,586.9689986817539,1.5,-22.828852,-47.065676,628.0,6.235294117647058
900.0858741856646,587.4689986817539,1.5,-22.828852,-47.065676,628.0,6.235294117647058
1013.407155296591,642.2346942704171,1.5,-22.828363,-47.064555,632.0,6.705882352941188
1013.907155296591,642.7346942704171,1.5,-22.828363,-47.064555,632.0,6.705882352941188
1077.482312561246,663.9553880244493,1.5,-22.828175,-47.063928,628.0,6.235294117647058
1077.982312561246,664.4553880244493,1.5,-22.828175,-47.063928,628.0,6.235294117647058
1078.482312561246,664.9553880244493,1.5,-22.828175,-47.063928,628.0,6.235294117647058
1173.128727059113,718.9048017449677,1.5,-22.827691,-47.062989,627.0,6.117647058823536
1173.628727059113,719.4048017449677,1.5,-22.827691,-47.062989,627.0,6.117647058823536
1174.128727059113,719.9048017449677,1.5,-22.827691,-47.062989,627.0,6.117647058823536
1162.35419368709,784.551281475462,1.5,-22.827097,-47.063085,619.0,5.176470588235304
1162.85419368709,785.051281475462,1.5,-22.827097,-47.063085,619.0,5.176470588235304
1163.35419368709,785.551281475462,1.5,-22.827097,-47.063085,619.0,5.176470588235304
709.9138599255821,794.6154379844666,1.5,-22.826949,-47.06749,611.0,4.235294117647058
710.4138599255821,795.1154379844666,1.5,-22.826949,-47.06749,611.0,4.235294117647058
1359.739790419233,730.3730941955,1.5,-22.827611,-47.06117,613.0,4.470588235294116
1360.239790419233,730.8730941955,1.5,-22.827611,-47.06117,613.0,4.470588235294116
1360.739790419233,731.3730941955,1.5,-22.827611,-47.06117,613.0,4.470588235294116
1453.46719383751,562.4260364174843,1.5,-22.829139,-47.06028,630.0,6.470588235294116
1275.426118680276,885.8235109280795,1.5,-22.826197,-47.06197,603.0,3.294117647058826
1235.858190246858,645.8981169229373,1.5,-22.828358,-47.062388,635.0,7.058823529411768
1236.358190246858,646.3981169229373,1.5,-22.828358,-47.062388,635.0,7.058823529411768
1408.889532125439,2336.880150362849,1.5,-22.813114,-47.060473,622.0,5.529411764705884
